prov_ubi;cant_ubi;parr_ubi;area_ubi;clase;tipo;entidad;sector;dotmedic;dismedic;dotcirug;discirug;dotginob;disginob;dotped;disped;dotneon;disneon;dotcardi;discardi;dotneumo;disneumo;dotpsiqu;dispsiqu;dottraum;distraum;dotinfec;disinfec;dotofta;disofta;dotootorri;disootorri;doturolo;disurolo;dotgast;disgast;dotquem;disquem;dotneuro;disneuro;dotnefro;disnefro;dotonco;disonco;dothema;dishema;dototrse;disotrse;dotserin;disserin;camas_dnor;camas_disp;dotemerg;dotcinteadult;dotcintepediatri;dotcinteneonat;dotcintrm;dotcrecup;dototrapo;dia_estad;dias_cdis;totegres;falmen48;falmas48
12;1205;120508;1;2;1;6;1;27;27;10;9;12;11;9;9;0;0;0;0;0;0;0;0;9;9;0;0;0;0;1;1;3;3;0;0;0;0;0;0;0;0;0;0;0;0;7;7;0;0;78;76;20;3;0;28;2;8;2;19898;27558;5987;6;30
17;1701;170102;1;2;1;6;1;42;42;42;42;22;22;22;22;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;128;128;0;0;0;0;0;0;0;35546;46720;8537;30;103
23;2301;230102;1;2;1;1;1;40;40;10;10;10;10;10;10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;70;70;8;0;0;0;0;6;0;17431;25644;3908;9;46
10;1001;100103;1;2;1;1;1;39;39;32;35;41;50;24;15;17;12;0;0;0;0;0;0;20;17;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;173;168;6;6;0;0;14;0;0;46800;61499;12063;47;121
13;1301;130107;1;2;1;1;1;60;49;56;62;40;41;35;38;8;18;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;199;208;32;3;3;5;7;10;4;62272;75466;12640;15;153
06;0601;060104;1;10;2;1;1;20;20;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;20;20;0;0;0;0;0;0;0;4622;7360;539;12;41
17;1701;170113;1;4;1;1;1;0;0;0;0;163;163;0;0;63;72;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;226;235;4;6;0;12;0;0;20;59541;85464;8319;24;89
09;0901;090104;1;4;1;1;1;0;0;14;15;8;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8;7;0;0;30;30;0;0;0;0;0;0;0;4746;10950;4385;5;5
09;0901;090114;1;4;1;1;1;0;0;0;0;69;70;0;0;18;18;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;87;88;4;0;0;8;10;13;11;32589;32187;13748;30;45
17;1701;170111;1;4;1;1;1;0;0;0;0;129;113;43;24;43;42;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;215;179;0;0;0;0;0;0;0;42225;65179;9118;37;121
09;0901;090112;1;2;1;1;1;0;0;0;0;87;87;13;13;45;46;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;145;146;0;9;0;20;0;0;0;60600;53040;13975;22;142
21;2101;210150;1;11;1;18;2;36;36;36;36;18;18;11;11;0;0;0;0;0;0;0;0;18;18;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;119;119;0;0;0;0;0;0;0;993;43435;535;0;0
17;1701;170130;1;2;1;18;2;0;0;0;0;0;0;8;8;7;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;26;26;42;42;0;7;7;0;7;0;0;17170;15330;1059;19;57
09;0901;090114;1;2;1;17;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;145;145;145;145;0;0;0;0;0;0;0;22189;48664;5125;5;22
09;0901;090112;1;2;1;13;3;55;55;62;62;0;0;0;0;0;0;32;32;0;0;0;0;50;50;0;0;0;0;4;4;23;23;0;0;12;12;11;11;0;0;0;0;0;0;87;87;0;0;336;336;60;77;0;0;24;9;0;131140;159163;9766;40;604
12;1201;120102;1;1;5;17;3;4;4;2;2;14;14;8;8;3;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;31;31;0;0;0;0;0;0;0;1914;11284;1022;1;0
17;1701;170101;1;2;1;18;2;0;0;0;0;0;0;10;11;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;130;130;140;141;0;6;4;4;0;15;0;31607;51345;11465;21;44
01;0101;010112;1;2;1;18;2;5;5;5;5;2;2;4;4;7;7;1;1;1;1;0;0;2;2;1;1;1;1;1;1;2;2;1;1;0;0;1;1;1;1;1;1;1;1;0;0;0;0;37;37;6;5;0;7;0;3;0;8670;13505;3467;4;24
01;0101;010106;1;1;5;11;1;0;0;0;0;0;0;0;0;6;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;17;17;23;23;4;3;0;0;0;3;0;2810;8548;1042;0;2
07;0701;070103;1;1;5;11;1;2;2;0;0;5;5;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9;9;1;0;0;0;0;0;1;727;3285;384;0;0
09;0901;090114;1;2;1;3;1;9;9;11;11;8;8;10;10;3;1;0;0;0;0;0;0;6;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;47;45;13;5;0;0;0;0;0;9741;16245;1607;4;41
07;0701;070102;1;8;2;15;3;0;0;11;11;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;12;12;0;0;23;23;4;1;0;0;2;0;0;3589;8335;1176;18;25
17;1701;170126;1;2;1;18;2;0;0;0;0;0;0;0;0;13;13;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;79;79;92;92;6;5;0;0;1;6;0;14076;33487;4074;7;34
17;1701;170123;1;5;1;1;1;36;33;30;27;0;0;0;0;21;13;0;0;34;17;0;0;30;29;25;13;0;0;0;0;0;0;0;0;12;13;0;0;0;0;0;0;20;20;59;58;0;0;267;223;28;0;13;0;0;0;0;81943;80808;7668;26;182
09;0901;090101;1;5;1;1;1;0;0;46;38;0;0;72;69;3;2;11;11;12;10;0;0;24;23;21;20;8;5;8;6;13;12;24;24;0;0;5;6;15;15;19;19;15;12;0;0;0;0;296;272;13;0;13;32;0;0;33;106839;98765;12591;30;194
17;1701;170156;2;6;2;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;108;111;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;38;38;0;0;146;149;0;0;0;0;0;0;0;18267;54359;525;1;3
09;0923;092350;1;1;5;18;2;8;8;2;2;7;7;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;19;19;5;0;0;0;0;0;0;821;6935;337;0;1
18;1801;180102;1;11;1;18;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;20;20;20;20;5;3;0;3;0;3;0;3034;7300;895;1;11
01;0101;010101;1;1;5;17;3;0;0;0;0;0;0;0;0;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;15;15;17;17;1;0;0;0;0;0;0;431;6205;284;0;0
17;1701;170184;2;1;5;18;2;6;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;6;3;0;0;0;2;3;0;519;2190;265;0;1
11;1101;110104;1;2;1;18;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;16;14;16;14;3;1;0;1;1;2;0;2327;5023;1154;1;6
17;1701;170127;1;2;1;17;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;86;86;86;86;20;8;2;0;0;7;19;19265;31390;6873;10;34
17;1701;170112;1;15;1;18;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;6;0;0;0;0;0;0;0;894;2190;878;0;0
17;1701;170127;1;12;3;18;2;0;0;0;0;6;6;0;0;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8;8;0;0;0;0;0;0;0;91;2920;72;0;0
06;0601;060101;1;13;1;18;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;5;5;5;0;0;0;0;0;0;0;430;1825;304;0;0
01;0101;010107;1;8;2;15;3;0;0;37;35;0;0;22;22;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;36;30;0;0;95;87;8;8;0;0;0;0;0;18735;31910;3989;17;49
10;1001;100150;1;12;3;18;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;16;16;16;16;4;2;0;0;0;0;0;1406;5840;843;3;2
17;1701;170110;1;6;2;18;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;190;186;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;48;48;0;0;238;234;0;0;0;0;0;0;0;52904;85243;733;5;91
01;0101;010111;1;2;1;18;2;0;0;0;0;0;0;0;0;12;12;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;25;25;0;0;37;37;5;6;5;2;0;3;0;10219;13505;2575;12;53
17;1701;170112;1;12;3;18;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;7;7;7;0;0;0;0;0;0;0;653;2555;392;0;0
23;2301;230105;1;32;1;18;2;0;0;2;2;3;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;5;0;0;0;0;0;0;0;289;1825;279;0;0
09;0901;090112;1;2;1;9;1;40;40;39;39;14;14;2;2;12;12;0;0;0;0;0;0;15;15;6;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;128;128;11;8;0;0;0;6;0;26170;54534;4591;8;62
17;1701;170117;1;2;1;18;2;0;0;0;0;0;0;0;0;10;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;6;12;12;28;24;11;4;0;0;0;6;7;3622;8672;989;6;18
06;0601;060150;1;1;5;18;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;7;7;7;0;0;0;0;0;0;0;757;2555;408;1;1
04;0401;040102;1;12;3;18;2;3;3;2;2;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2;8;8;1;0;0;0;0;1;0;415;2920;267;0;0
23;2301;230101;1;2;1;18;2;0;0;0;0;3;3;8;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;20;20;31;31;4;3;3;1;11;0;0;6544;40571;1372;8;27
17;1701;170127;1;12;3;18;2;48;48;6;6;15;15;6;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;75;75;12;6;0;0;0;0;0;26674;27375;6087;3;7
17;1701;170121;1;12;3;18;2;0;0;0;0;0;0;1;1;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10;8;13;11;0;0;0;0;0;2;0;499;4133;220;0;0
09;0901;090111;1;2;1;18;2;12;7;1;6;1;1;2;2;1;1;0;0;0;0;0;0;2;1;0;1;0;0;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;25;25;46;46;3;14;0;2;0;8;16;10048;11057;1806;9;77
09;0924;092450;1;32;1;9;1;0;0;0;0;6;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;6;0;0;0;0;0;0;0;305;2190;274;1;0
17;1701;170106;1;1;5;11;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;0;7;0;0;0;0;0;0;0;417;2430;315;0;0
17;1701;170109;1;1;5;11;1;0;0;0;0;12;9;4;5;8;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;24;19;7;0;0;0;0;0;0;3823;6920;1697;0;0
06;0601;060101;1;8;2;15;3;3;3;12;12;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;7;0;0;0;0;0;0;22;22;0;3;0;0;0;0;0;4631;8030;1060;6;46
